Date;Open;High;Low;Close;minutes
2014.05.13 9:05;0.9336;0.9337;0.9336;0.9336;69950
2014.05.13 9:10;0.9336;0.9336;0.9334;0.9335;69945
2014.05.13 9:15;0.9335;0.9335;0.9334;0.9335;69940
2014.05.13 9:20;0.9335;0.9337;0.9334;0.9337;69935
2014.05.13 9:25;0.9337;0.9337;0.9336;0.9337;69930
2014.05.13 9:30;0.9337;0.9337;0.9336;0.9337;69925
2014.05.13 9:35;0.9337;0.9338;0.9337;0.9338;69920
2014.05.13 9:40;0.9338;0.9339;0.9338;0.9339;69915
2014.05.13 9:45;0.9339;0.9339;0.9338;0.9338;69910
2014.05.13 9:50;0.9338;0.9338;0.9336;0.9337;69905
2014.05.13 9:55;0.9337;0.9339;0.9337;0.9339;69900
2014.05.13 10:00;0.9339;0.9339;0.9337;0.9338;69895
2014.05.13 10:05;0.9338;0.9338;0.9336;0.9338;69890
2014.05.13 10:10;0.9338;0.9339;0.9337;0.9339;69885
2014.05.13 10:15;0.9339;0.934;0.9338;0.934;69880
2014.05.13 10:20;0.934;0.934;0.9338;0.9338;69875
2014.05.13 10:25;0.9338;0.9339;0.9337;0.9339;69870
2014.05.13 10:30;0.9339;0.9339;0.9336;0.9337;69865
2014.05.13 10:35;0.9337;0.9339;0.9336;0.9337;69860
2014.05.13 10:40;0.9337;0.9338;0.9336;0.9337;69855
2014.05.13 10:45;0.9337;0.9339;0.9337;0.9339;69850
2014.05.13 10:50;0.9339;0.9339;0.9338;0.9339;69845
2014.05.13 10:55;0.9339;0.934;0.9339;0.934;69840
2014.05.13 11:00;0.934;0.934;0.9338;0.9339;69835
2014.05.13 11:05;0.9339;0.9343;0.9339;0.9343;69830
2014.05.13 11:10;0.9343;0.9343;0.934;0.9341;69825
2014.05.13 11:15;0.9341;0.9341;0.9339;0.9339;69820
2014.05.13 11:20;0.9339;0.9341;0.9339;0.9341;69815
2014.05.13 11:25;0.9341;0.9342;0.934;0.934;69810
2014.05.13 11:30;0.934;0.9342;0.934;0.9341;69805
2014.05.13 11:35;0.9341;0.9341;0.9339;0.9341;69800
2014.05.13 11:40;0.9341;0.9341;0.934;0.934;69795
2014.05.13 11:45;0.934;0.9341;0.934;0.934;69790
2014.05.13 11:50;0.934;0.9341;0.934;0.9341;69785
2014.05.13 11:55;0.9341;0.9343;0.934;0.9341;69780
2014.05.13 12:00;0.9341;0.9344;0.9341;0.9343;69775
2014.05.13 12:05;0.9343;0.9348;0.9343;0.9347;69770
2014.05.13 12:10;0.9347;0.9349;0.9346;0.9349;69765
2014.05.13 12:15;0.9349;0.9349;0.9344;0.9344;69760
2014.05.13 12:20;0.9344;0.9344;0.9342;0.9343;69755
2014.05.13 12:25;0.9343;0.9343;0.934;0.9343;69750
2014.05.13 12:30;0.9343;0.9346;0.9342;0.9345;69745
2014.05.13 12:35;0.9345;0.9345;0.9342;0.9344;69740
2014.05.13 12:40;0.9344;0.9347;0.9344;0.9347;69735
2014.05.13 12:45;0.9347;0.9352;0.9347;0.9348;69730
2014.05.13 12:50;0.9348;0.9348;0.9342;0.9345;69725
2014.05.13 12:55;0.9345;0.9346;0.9343;0.9343;69720
2014.05.13 13:00;0.9343;0.9345;0.9342;0.9345;69715
2014.05.13 13:05;0.9345;0.9345;0.9344;0.9344;69710
2014.05.13 13:10;0.9344;0.9351;0.9344;0.935;69705
2014.05.13 13:15;0.935;0.9358;0.935;0.9356;69700
2014.05.13 13:20;0.9356;0.9358;0.9355;0.9356;69695
2014.05.13 13:25;0.9356;0.936;0.9356;0.9358;69690
2014.05.13 13:30;0.9358;0.9359;0.9357;0.9358;69685
2014.05.13 13:35;0.9358;0.9359;0.9357;0.9358;69680
2014.05.13 13:40;0.9358;0.9362;0.9358;0.9361;69675
2014.05.13 13:45;0.9361;0.9362;0.9358;0.9358;69670
2014.05.13 13:50;0.9358;0.9359;0.9356;0.9356;69665
2014.05.13 13:55;0.9356;0.9359;0.9356;0.9359;69660
2014.05.13 14:00;0.9359;0.9359;0.9358;0.9358;69655
2014.05.13 14:05;0.9358;0.936;0.9357;0.9359;69650
2014.05.13 14:10;0.9359;0.937;0.9359;0.9369;69645
2014.05.13 14:15;0.9369;0.9369;0.9365;0.9366;69640
2014.05.13 14:20;0.9366;0.9366;0.9364;0.9366;69635
2014.05.13 14:25;0.9366;0.9368;0.9365;0.9366;69630
2014.05.13 14:30;0.9366;0.9375;0.9366;0.9371;69625
2014.05.13 14:35;0.9371;0.938;0.9371;0.9379;69620
2014.05.13 14:40;0.9379;0.9382;0.9377;0.9377;69615
2014.05.13 14:45;0.9377;0.9379;0.9377;0.9378;69610
2014.05.13 14:50;0.9378;0.9378;0.9374;0.9378;69605
2014.05.13 14:55;0.9378;0.9381;0.9376;0.9381;69600
2014.05.13 15:00;0.9381;0.9383;0.9379;0.938;69595
2014.05.13 15:05;0.938;0.9381;0.9379;0.9381;69590
2014.05.13 15:10;0.9381;0.9381;0.9379;0.9379;69585
2014.05.13 15:15;0.9379;0.938;0.9378;0.938;69580
2014.05.13 15:20;0.938;0.9381;0.9379;0.9381;69575
2014.05.13 15:25;0.9381;0.9382;0.9379;0.9381;69570
2014.05.13 15:30;0.9381;0.9383;0.938;0.938;69565
2014.05.13 15:35;0.938;0.938;0.9374;0.9377;69560
2014.05.13 15:40;0.9377;0.9377;0.9374;0.9377;69555
2014.05.13 15:45;0.9377;0.9379;0.9375;0.9376;69550
2014.05.13 15:50;0.9376;0.9377;0.9375;0.9377;69545
2014.05.13 15:55;0.9377;0.938;0.9377;0.9378;69540
2014.05.13 16:00;0.9378;0.9378;0.9374;0.9375;69535
2014.05.13 16:05;0.9375;0.9377;0.9375;0.9377;69530
2014.05.13 16:10;0.9377;0.9377;0.9373;0.9375;69525
2014.05.13 16:15;0.9375;0.9375;0.9373;0.9373;69520
2014.05.13 16:20;0.9373;0.9374;0.9371;0.9371;69515
2014.05.13 16:25;0.9371;0.9371;0.9369;0.9369;69510
